ENSMUSG00000089409	ENSMUST00000158784		83078511	83078629	Gm24884-201	Gm24884
ENSMUSG00000059049	ENSMUST00000141841	abnormal epidermal layer morphology	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	abnormal brain morphology	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	prenatal lethality incomplete penetrance	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	eyelids open at birth	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	polydactyly	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	anophthalmia	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	absent kidney	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	abnormal kidney development	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	asymmetric snout	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	preweaning lethality incomplete penetrance	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	abnormal diaphragm development	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	early eyelid opening	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	no abnormal phenotype detected	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	premature suture closure	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	absent eyelids	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	abnormal cornea morphology	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	abnormal corneal epithelium morphology	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	abnormal retina morphology	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000141841	cell-matrix adhesion	82897920	83052339	Frem1-004	Frem1
ENSMUSG00000059049	ENSMUST00000133610	rectal prolapse	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal kidney morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	coloboma	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	cryptophthalmos	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal eye development	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal craniofacial morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal cranial suture morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	syndactyly	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	ocular hypertelorism	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	broad nasal bone	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal conjunctiva morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal metopic suture morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	short snout	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	decreased cornea thickness	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	bleb	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal eye morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal digit morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	microphthalmia	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	single kidney	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	fused right lung lobes	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal anogenital distance	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	eyelids fail to open	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	diaphragmatic hernia	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal postnatal growth/weight/body size	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal gallbladder morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	blistering	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal epidermal layer morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal brain morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	prenatal lethality incomplete penetrance	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	eyelids open at birth	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	polydactyly	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	anophthalmia	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	absent kidney	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal kidney development	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	asymmetric snout	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	preweaning lethality incomplete penetrance	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal diaphragm development	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	early eyelid opening	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	no abnormal phenotype detected	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	premature suture closure	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	absent eyelids	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal cornea morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal corneal epithelium morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	abnormal retina morphology	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000133610	cell-matrix adhesion	82897920	83052339	Frem1-006	Frem1
ENSMUSG00000059049	ENSMUST00000071708	rectal prolapse	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal kidney morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	coloboma	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	cryptophthalmos	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal eye development	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal craniofacial morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal cranial suture morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	syndactyly	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	ocular hypertelorism	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	broad nasal bone	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal conjunctiva morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal metopic suture morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	short snout	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	decreased cornea thickness	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	bleb	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal eye morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal digit morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	microphthalmia	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	single kidney	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	fused right lung lobes	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal anogenital distance	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	eyelids fail to open	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	diaphragmatic hernia	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal postnatal growth/weight/body size	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal gallbladder morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	blistering	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal epidermal layer morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal brain morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	prenatal lethality incomplete penetrance	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	eyelids open at birth	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	polydactyly	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	anophthalmia	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	absent kidney	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal kidney development	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	asymmetric snout	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	preweaning lethality incomplete penetrance	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal diaphragm development	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	early eyelid opening	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	no abnormal phenotype detected	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	premature suture closure	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	absent eyelids	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal cornea morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal corneal epithelium morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	abnormal retina morphology	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000071708	cell-matrix adhesion	82897920	83052339	Frem1-201	Frem1
ENSMUSG00000059049	ENSMUST00000170248	rectal prolapse	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal kidney morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	coloboma	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	cryptophthalmos	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal eye development	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal craniofacial morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal cranial suture morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	syndactyly	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	ocular hypertelorism	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	broad nasal bone	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal conjunctiva morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal metopic suture morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	short snout	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	decreased cornea thickness	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	bleb	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal eye morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal digit morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	microphthalmia	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	single kidney	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	fused right lung lobes	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal anogenital distance	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	eyelids fail to open	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	diaphragmatic hernia	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal postnatal growth/weight/body size	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal gallbladder morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	blistering	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal epidermal layer morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal brain morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	prenatal lethality incomplete penetrance	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	eyelids open at birth	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	polydactyly	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	anophthalmia	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	absent kidney	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal kidney development	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	asymmetric snout	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	preweaning lethality incomplete penetrance	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal diaphragm development	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	early eyelid opening	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	no abnormal phenotype detected	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	premature suture closure	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	absent eyelids	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal cornea morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal corneal epithelium morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	abnormal retina morphology	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000059049	ENSMUST00000170248	cell-matrix adhesion	82897920	83052339	Frem1-202	Frem1
ENSMUSG00000083629	ENSMUST00000119326		78697652	78698928	Gm11262-001	Gm11262
ENSMUSG00000083496	ENSMUST00000121853		79327708	79328456	Gm11263-001	Gm11263
ENSMUSG00000084248	ENSMUST00000118621		79874351	79874753	Gm11409-001	Gm11409
ENSMUSG00000082179	ENSMUST00000120362		80002331	80003388	Gm11407-001	Gm11407
ENSMUSG00000083076	ENSMUST00000117889		80003396	80003914	Gm11408-001	Gm11408
ENSMUSG00000083219	ENSMUST00000120053		80003989	80005131	Gm11410-001	Gm11410
ENSMUSG00000082555	ENSMUST00000117418		80440398	80440881	Gm11406-001	Gm11406
ENSMUSG00000005994	ENSMUST00000102831	prenatal lethality complete penetrance	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	abnormal coat/hair pigmentation	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	perinatal lethality complete penetrance	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	diluted coat color	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	decreased eye pigmentation	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	decreased bleeding time	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	increased bleeding time	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	abnormal iris pigmentation	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	abnormal ear morphology	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	abnormal endocochlear potential	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	abnormal inner ear morphology	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	abnormal hearing physiology	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	decreased endocochlear potential	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	abnormal strial intermediate cell morphology	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	abnormal iris stroma morphology	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	abnormal iris morphology	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	iris atrophy	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	reduced female fertility	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	male infertility	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	abnormal behavior	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	decreased body size	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	acetoacetic acid metabolic process	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	melanin metabolic process	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	melanocyte differentiation	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	melanosome organization	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000102831	increased ear pigmentation	80834123	80851719	Tyrp1-001	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	prenatal lethality complete penetrance	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	abnormal coat/hair pigmentation	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	perinatal lethality complete penetrance	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	diluted coat color	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	decreased eye pigmentation	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	decreased bleeding time	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	increased bleeding time	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	abnormal iris pigmentation	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	abnormal ear morphology	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	abnormal endocochlear potential	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	abnormal inner ear morphology	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	abnormal hearing physiology	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	decreased endocochlear potential	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	abnormal strial intermediate cell morphology	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	abnormal iris stroma morphology	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	abnormal iris morphology	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	iris atrophy	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	reduced female fertility	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	male infertility	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	abnormal behavior	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	decreased body size	80834123	80851719	Tyrp1-002	Tyrp1
ENSMUSG00000005994	ENSMUST00000133932	acetoacetic acid metabolic process	80834123	80851719	Tyrp1-002	Tyrp1
